Date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,Column1
2015-02-02 20:48,529,20.89,23.2,0,496.25,0.003538822,0
2015-02-02 20:49,530,20.89,23.2,0,494.75,0.003538822,0
2015-02-02 20:50,531,20.89,23.2,0,492.5,0.003538822,0
2015-02-02 20:51,532,20.89,23.2,0,494.25,0.003538822,0
2015-02-02 20:51,533,20.89,23.2,0,492.3333333,0.003538822,0
2015-02-02 20:53,534,20.89,23.125,0,493.75,0.003527317,0
2015-02-02 20:54,535,20.89,23.125,0,484.75,0.003527317,0
2015-02-02 20:55,536,20.89,23.1,0,489.25,0.003523482,0
2015-02-02 20:55,537,20.89,23.1,0,494.5,0.003523482,0
2015-02-02 20:57,538,20.89,23.1,0,495.6666667,0.003523482,0
2015-02-02 20:57,539,20.89,23.1,0,501.5,0.003523482,0
2015-02-02 20:58,540,20.89,23.1,0,499.6666667,0.003523482,0
2015-02-02 21:00,541,20.89,23.1,0,492.5,0.003523482,0
2015-02-02 21:01,542,20.89,23.1,0,494.25,0.003523482,0
2015-02-02 21:02,543,20.89,23.1,0,494,0.003523482,0
2015-02-02 21:03,544,20.9725,23.1,0,489.25,0.003541507,0
2015-02-02 21:04,545,20.9175,23.1,0,490,0.003529482,0
2015-02-02 21:04,546,20.89,23.1,0,495.5,0.003523482,0
2015-02-02 21:06,547,20.89,23.05,0,498,0.003515813,0
2015-02-02 21:07,548,20.89,23.05,0,495,0.003515813,0
2015-02-02 21:08,549,20.912,23,0,490.2,0.003512921,0
2015-02-02 21:08,550,20.92666667,23,0,492.3333333,0.003516109,0
2015-02-02 21:10,551,20.89,23,0,491.6666667,0.003508143,0
2015-02-02 21:10,552,20.89,22.956,0,488,0.003501394,0
2015-02-02 21:11,553,20.934,22.934,0,488,0.003507553,0
2015-02-02 21:13,554,20.89,23,0,485,0.003508143,0
2015-02-02 21:14,555,20.89,23,0,490,0.003508143,0
2015-02-02 21:15,556,20.9175,22.9725,0,489.5,0.003509891,0
2015-02-02 21:16,557,20.89,22.945,0,485.25,0.003499707,0
2015-02-02 21:16,558,20.89,22.89,0,485.6666667,0.003491271,0
2015-02-02 21:17,559,20.9175,22.945,0,485,0.003505665,0
2015-02-02 21:19,560,20.89,22.956,0,485.2,0.003501394,0
2015-02-02 21:20,561,20.945,22.89,0,484,0.003503168,0
2015-02-02 21:21,562,20.89,22.9175,0,483,0.003495489,0
2015-02-02 21:22,563,20.89,22.89,0,481,0.003491271,0
2015-02-02 21:23,564,20.89,22.89,0,476.5,0.003491271,0
2015-02-02 21:23,565,20.89,22.89,0,475,0.003491271,0
2015-02-02 21:24,566,20.89,22.89,0,476,0.003491271,0
2015-02-02 21:26,567,20.89,22.89,0,478.5,0.003491271,0
2015-02-02 21:27,568,20.89,22.89,0,481,0.003491271,0
2015-02-02 21:28,569,20.89,22.89,0,483,0.003491271,0
2015-02-02 21:29,570,20.85666667,22.85666667,0,480.25,0.003478976,0
2015-02-02 21:29,571,20.89,22.89,0,480.25,0.003491271,0
2015-02-02 21:30,572,20.89,22.865,0,470.75,0.003487436,0
2015-02-02 21:32,573,20.89,22.89,0,474.75,0.003491271,0
2015-02-02 21:33,574,20.89,22.865,0,482.25,0.003487436,0
2015-02-02 21:34,575,20.89,22.89,0,480.3333333,0.003491271,0
2015-02-02 21:35,576,20.89,22.89,0,480,0.003491271,0
2015-02-02 21:36,577,20.89,22.84,0,481.5,0.003483602,0
2015-02-02 21:36,578,20.89,22.84,0,483.5,0.003483602,0
2015-02-02 21:38,579,20.89,22.79,0,475.6,0.003475933,0
2015-02-02 21:39,580,20.89,22.76,0,475.3333333,0.003471332,0
2015-02-02 21:40,581,20.89,22.815,0,477.6666667,0.003479768,0
2015-02-02 21:40,582,20.89,22.79,0,475.75,0.003475933,0
2015-02-02 21:42,583,20.89,22.79,0,479.1666667,0.003475933,0
2015-02-02 21:42,584,20.865,22.7675,0,475,0.003467115,0
2015-02-02 21:43,585,20.865,22.7675,0,474,0.003467115,0
2015-02-02 21:45,586,20.89,22.79,0,477.3333333,0.003475933,0
2015-02-02 21:46,587,20.89,22.79,0,473,0.003475933,0
2015-02-02 21:47,588,20.89,22.7675,0,470,0.003472482,0
2015-02-02 21:48,589,20.865,22.675,0,468.75,0.003452951,0
2015-02-02 21:49,590,20.87,22.718,0,471.4,0.003460606,0
2015-02-02 21:49,591,20.89,22.7,0,471,0.00346213,0
2015-02-02 21:51,592,20.89,22.7,0,468,0.00346213,0
2015-02-02 21:52,593,20.85,22.678,0,468.6,0.003450207,0
2015-02-02 21:53,594,20.81,22.62,0,467.4,0.003432825,0
2015-02-02 21:53,595,20.79,22.6,0,469,0.003425529,0
2015-02-02 21:55,596,20.79,22.65,0,471.25,0.00343315,0
2015-02-02 21:55,597,20.82333333,22.73,0,470.6666667,0.003452459,0
2015-02-02 21:56,598,20.79,22.6,0,466.75,0.003425529,0
2015-02-02 21:58,599,20.79,22.64,0,466.8,0.003431626,0
2015-02-02 21:59,600,20.79,22.7,0,468.75,0.003440771,0
2015-02-02 22:00,601,20.79,22.65,0,467.5,0.00343315,0
2015-02-02 22:01,602,20.79,22.63333333,0,469.6666667,0.00343061,0
2015-02-02 22:01,603,20.79,22.7,0,469.75,0.003440771,0
2015-02-02 22:02,604,20.79,22.6,0,469.75,0.003425529,0
2015-02-02 22:04,605,20.79,22.6,0,467.25,0.003425529,0
2015-02-02 22:05,606,20.772,22.6,0,461.4,0.003421714,0
2015-02-02 22:06,607,20.79,22.6,0,469.25,0.003425529,0
2015-02-02 22:07,608,20.79,22.625,0,468,0.00342934,0
2015-02-02 22:08,609,20.73,22.6,0,469,0.003412826,0
2015-02-02 22:08,610,20.79,22.6,0,467.25,0.003425529,0
2015-02-02 22:09,611,20.79,22.6,0,467.4,0.003425529,0
2015-02-02 22:11,612,20.79,22.6,0,467.6666667,0.003425529,0
2015-02-02 22:12,613,20.745,22.6,0,471.5,0.003415998,0
2015-02-02 22:13,614,20.76,22.6,0,471.6666667,0.003419173,0
2015-02-02 22:14,615,20.7225,22.6,0,464.75,0.003411242,0
2015-02-02 22:14,616,20.7225,22.6,0,461.75,0.003411242,0
2015-02-02 22:15,617,20.7225,22.6,0,458.5,0.003411242,0
2015-02-02 22:17,618,20.745,22.55,0,459.5,0.003408399,0
2015-02-02 22:18,619,20.7225,22.55,0,460.5,0.003403653,0
2015-02-02 22:19,620,20.76,22.56666667,0,465.3333333,0.003414102,0
2015-02-02 22:20,621,20.7225,22.5,0,465,0.003396065,0
2015-02-02 22:21,622,20.7225,22.5,0,459,0.003396065,0
2015-02-02 22:21,623,20.7675,22.5,0,463,0.003405542,0
2015-02-02 22:23,624,20.745,22.5,0,460.75,0.003400801,0
2015-02-02 22:24,625,20.7,22.5,0,461.5,0.003391335,0
2015-02-02 22:25,626,20.7,22.5,0,466,0.003391335,0
2015-02-02 22:25,627,20.7675,22.5,0,460.25,0.003405542,0
2015-02-02 22:27,628,20.718,22.52,0,457.4,0.003398153,0
2015-02-02 22:27,629,20.7,22.5,0,464.6,0.003391335,0
2015-02-02 22:28,630,20.73,22.5,0,464.3333333,0.003397643,0
2015-02-02 22:30,631,20.7,22.5,0,459.3333333,0.003391335,0
2015-02-02 22:31,632,20.7,22.5,0,459.75,0.003391335,0
2015-02-02 22:32,633,20.7225,22.5,0,459.25,0.003396065,0
2015-02-02 22:33,634,20.7,22.5,0,463,0.003391335,0
2015-02-02 22:34,635,20.7225,22.445,0,461.5,0.003387718,0
2015-02-02 22:34,636,20.7,22.5,0,454.5,0.003391335,0
2015-02-02 22:36,637,20.7,22.5,0,458.3333333,0.003391335,0
2015-02-02 22:37,638,20.718,22.5,0,463,0.003395119,0
2015-02-02 22:38,639,20.7,22.5,0,463.75,0.003391335,0
2015-02-02 22:38,640,20.7,22.456,0,460.6,0.003384667,0
2015-02-02 22:40,641,20.7,22.5,0,455.25,0.003391335,0
2015-02-02 22:40,642,20.7,22.5,0,455.6666667,0.003391335,0
2015-02-02 22:41,643,20.7,22.5,0,456.25,0.003391335,0
2015-02-02 22:43,644,20.7,22.42666667,0,459.6666667,0.003380222,0
2015-02-02 22:44,645,20.7,22.5,0,462,0.003391335,0
2015-02-02 22:45,646,20.7225,22.4725,0,460.25,0.003391892,0
2015-02-02 22:46,647,20.718,22.434,0,462,0.003385105,0
2015-02-02 22:46,648,20.73,22.39,0,461,0.003380942,0
2015-02-02 22:47,649,20.7,22.39,0,461.6666667,0.003374666,0
2015-02-02 22:49,650,20.745,22.39,0,460.25,0.003384084,0
2015-02-02 22:50,651,20.7225,22.365,0,456.25,0.003375578,0
2015-02-02 22:51,652,20.745,22.39,0,457.5,0.003384084,0
2015-02-02 22:52,653,20.772,22.37,0,455.8,0.003386702,0
2015-02-02 22:53,654,20.76,22.39,0,455,0.003387229,0
2015-02-02 22:53,655,20.7675,22.365,0,451.25,0.003384998,0
2015-02-02 22:54,656,20.745,22.39,0,453.75,0.003384084,0
2015-02-02 22:56,657,20.736,22.39,0,456.2,0.003382199,0
2015-02-02 22:57,658,20.73,22.35666667,0,453.6666667,0.003375881,0
2015-02-02 22:58,659,20.7,22.34,0,452.75,0.003367089,0
2015-02-02 22:59,660,20.76,22.35666667,0,454,0.003382159,0
2015-02-02 22:59,661,20.745,22.39,0,452.5,0.003384084,0
2015-02-02 23:00,662,20.73,22.39,0,456,0.003380942,0
2015-02-02 23:02,663,20.745,22.34,0,451.5,0.003376486,0
2015-02-02 23:03,664,20.7,22.37,0,449.8,0.003371635,0
2015-02-02 23:04,665,20.7,22.365,0,449.25,0.003370877,0
2015-02-02 23:05,666,20.7,22.365,0,452.25,0.003370877,0
2015-02-02 23:06,667,20.7225,22.34,0,451.25,0.003371784,0
2015-02-02 23:06,668,20.7,22.34,0,453,0.003367089,0
2015-02-02 23:08,669,20.7,22.39,0,453.25,0.003374666,0
2015-02-02 23:09,670,20.7,22.315,0,456.6666667,0.0033633,0
2015-02-02 23:10,671,20.7,22.29,0,455.75,0.003359512,0
2015-02-02 23:10,672,20.7,22.365,0,458,0.003370877,0
2015-02-02 23:12,673,20.7,22.34,0,458.75,0.003367089,0
2015-02-02 23:12,674,20.7,22.29,0,455.5,0.003359512,0
2015-02-02 23:13,675,20.7,22.29,0,455,0.003359512,0
2015-02-02 23:15,676,20.7,22.29,0,453.3333333,0.003359512,0
2015-02-02 23:16,677,20.7,22.33,0,454.6,0.003365573,0
2015-02-02 23:17,678,20.7,22.29,0,457.5,0.003359512,0
2015-02-02 23:18,679,20.7,22.29,0,449.6666667,0.003359512,0
2015-02-02 23:19,680,20.7,22.29,0,452,0.003359512,0
2015-02-02 23:19,681,20.7,22.29,0,453.5,0.003359512,0
2015-02-02 23:21,682,20.7,22.29,0,452,0.003359512,0
2015-02-02 23:22,683,20.7,22.29,0,450.6,0.003359512,0
2015-02-02 23:23,684,20.7,22.29,0,450.6666667,0.003359512,0
2015-02-02 23:23,685,20.7,22.29,0,451,0.003359512,0
2015-02-02 23:25,686,20.7,22.29,0,454.5,0.003359512,0
2015-02-02 23:25,687,20.7,22.29,0,457.25,0.003359512,0
2015-02-02 23:26,688,20.7,22.315,0,456,0.0033633,0
2015-02-02 23:28,689,20.675,22.29,0,456.5,0.003354313,0
2015-02-02 23:29,690,20.675,22.29,0,453.5,0.003354313,0
2015-02-02 23:30,691,20.7,22.29,0,454.25,0.003359512,0
2015-02-02 23:31,692,20.675,22.22,0,454,0.003343722,0
2015-02-02 23:31,693,20.675,22.2675,0,451,0.003350909,0
2015-02-02 23:32,694,20.66666667,22.26,0,450.25,0.003348045,0
2015-02-02 23:34,695,20.625,22.2225,0,449.75,0.003333756,0
2015-02-02 23:35,696,20.675,22.2675,0,452,0.003350909,0
2015-02-02 23:36,697,20.65,22.245,0,452.5,0.003342324,0
2015-02-02 23:37,698,20.64,22.236,0,454,0.003338894,0
2015-02-02 23:38,699,20.63333333,22.26,0,453,0.003341137,0
2015-02-02 23:38,700,20.7,22.29,0,454,0.003359512,0
2015-02-02 23:39,701,20.675,22.2675,0,450,0.003350909,0
2015-02-02 23:41,702,20.625,22.245,0,451.75,0.003337149,0
2015-02-02 23:42,703,20.675,22.2675,0,450.25,0.003350909,0
2015-02-02 23:43,704,20.625,22.2225,0,445,0.003333756,0
2015-02-02 23:44,705,20.65,22.2675,0,446.25,0.003345722,0
2015-02-02 23:44,706,20.66666667,22.26,0,450.6666667,0.003348045,0
2015-02-02 23:45,707,20.64,22.236,0,453.6,0.003338894,0
2015-02-02 23:47,708,20.63333333,22.23,0,450.3333333,0.00333661,0
2015-02-02 23:48,709,20.65,22.245,0,445.5,0.003342324,0
2015-02-02 23:49,710,20.65,22.245,0,443,0.003342324,0
2015-02-02 23:50,711,20.65,22.245,0,449.25,0.003342324,0
2015-02-02 23:51,712,20.63333333,22.23,0,454.6666667,0.00333661,0
2015-02-02 23:51,713,20.65,22.245,0,449,0.003342324,0
2015-02-02 23:53,714,20.625,22.2225,0,448.5,0.003333756,0
2015-02-02 23:54,715,20.6,22.2,0,449.6,0.003325206,0
2015-02-02 23:55,716,20.6,22.2,0,454,0.003325206,0
2015-02-02 23:55,717,20.6,22.2225,0,451.25,0.003328594,0
2015-02-02 23:57,718,20.6,22.2,0,449.3333333,0.003325206,0
2015-02-02 23:57,719,20.6,22.2,0,446,0.003325206,0
2015-02-02 23:58,720,20.6,22.2225,0,445.75,0.003328594,0
2015-02-03 0:00,721,20.6,22.2,0,451.5,0.003325206,0
2015-02-03 0:01,722,20.6,22.2,0,455.25,0.003325206,0
2015-02-03 0:02,723,20.6,22.2,0,455.25,0.003325206,0
2015-02-03 0:03,724,20.63333333,22.23,0,451.6666667,0.00333661,0
2015-02-03 0:04,725,20.6,22.2,0,451,0.003325206,0
2015-02-03 0:04,726,20.6,22.2,0,448.75,0.003325206,0
2015-02-03 0:06,727,20.6,22.2,0,445.75,0.003325206,0
2015-02-03 0:07,728,20.6,22.2,0,444.75,0.003325206,0
2015-02-03 0:08,729,20.6,22.2,0,446.3333333,0.003325206,0
2015-02-03 0:08,730,20.6,22.2,0,450,0.003325206,0
2015-02-03 0:10,731,20.575,22.2225,0,446.5,0.003323439,0
2015-02-03 0:10,732,20.6,22.2225,0,446.5,0.003328594,0
2015-02-03 0:11,733,20.575,22.2675,0,447.75,0.003330205,0
2015-02-03 0:13,734,20.58,22.254,0,449.6,0.003329207,0
2015-02-03 0:14,735,20.6,22.23,0,451.6666667,0.003329723,0
2015-02-03 0:15,736,20.6,22.26,0,450,0.003334241,0
2015-02-03 0:16,737,20.6,22.2,0,449.25,0.003325206,0
2015-02-03 0:16,738,20.575,22.2,0,449.75,0.003320056,0
2015-02-03 0:17,739,20.55,22.2675,0,453.75,0.003325047,0
2015-02-03 0:19,740,20.6,22.2,0,453,0.003325206,0
2015-02-03 0:20,741,20.6,22.2,0,450.5,0.003325206,0
2015-02-03 0:21,742,20.56666667,22.23,0,447,0.00332285,0
2015-02-03 0:22,743,20.575,22.2675,0,443.75,0.003330205,0
2015-02-03 0:23,744,20.6,22.2,0,444.25,0.003325206,0
2015-02-03 0:23,745,20.6,22.2675,0,451.5,0.00333537,0
2015-02-03 0:24,746,20.6,22.218,0,448.4,0.003327916,0
2015-02-03 0:26,747,20.6,22.2,0,449,0.003325206,0
2015-02-03 0:27,748,20.6,22.26,0,449.3333333,0.003334241,0
2015-02-03 0:28,749,20.6,22.2,0,446.25,0.003325206,0
2015-02-03 0:29,750,20.6,22.2,0,446.6,0.003325206,0
2015-02-03 0:29,751,20.6,22.2,0,447.6666667,0.003325206,0
2015-02-03 0:30,752,20.6,22.2,0,447,0.003325206,0
2015-02-03 0:32,753,20.6,22.2,0,446.75,0.003325206,0
2015-02-03 0:33,754,20.6,22.2,0,449.3333333,0.003325206,0
2015-02-03 0:34,755,20.58,22.2,0,451.2,0.003321086,0
2015-02-03 0:35,756,20.6,22.2,0,454,0.003325206,0
2015-02-03 0:36,757,20.6,22.2,0,451,0.003325206,0
2015-02-03 0:36,758,20.6,22.2,0,450.25,0.003325206,0
2015-02-03 0:38,759,20.6,22.2225,0,450,0.003328594,0
2015-02-03 0:39,760,20.6,22.2225,0,449,0.003328594,0
2015-02-03 0:40,761,20.6,22.2,0,446,0.003325206,0
2015-02-03 0:40,762,20.58,22.218,0,443.2,0.003323793,0
2015-02-03 0:42,763,20.56666667,22.26,0,443.3333333,0.003327358,0
2015-02-03 0:42,764,20.6,22.2,0,448,0.003325206,0
2015-02-03 0:43,765,20.6,22.2675,0,454,0.00333537,0
2015-02-03 0:45,766,20.6,22.29,0,451.5,0.003338759,0
2015-02-03 0:46,767,20.6,22.29,0,451.3333333,0.003338759,0
2015-02-03 0:47,768,20.55,22.29,0,447,0.003328425,0
2015-02-03 0:48,769,20.55,22.29,0,448.5,0.003328425,0
2015-02-03 0:49,770,20.525,22.2225,0,450.5,0.003313151,0
2015-02-03 0:49,771,20.575,22.29,0,446.5,0.003333588,0
2015-02-03 0:51,772,20.6,22.29,0,447.3333333,0.003338759,0
2015-02-03 0:52,773,20.575,22.29,0,453.5,0.003333588,0
2015-02-03 0:53,774,20.56666667,22.29,0,451.3333333,0.003331866,0
2015-02-03 0:53,775,20.58,22.254,0,449.4,0.003329207,0
2015-02-03 0:55,776,20.53333333,22.26,0,453.6666667,0.003320487,0
2015-02-03 0:55,777,20.575,22.2,0,448.25,0.003320056,0
2015-02-03 0:56,778,20.575,22.29,0,452,0.003333588,0
2015-02-03 0:58,779,20.525,22.2675,0,452.6666667,0.003319896,0
2015-02-03 0:59,780,20.6,22.2,0,454.6666667,0.003325206,0
2015-02-03 1:00,781,20.6,22.254,0,453.2,0.003333337,0
2015-02-03 1:01,782,20.56,22.29,0,447.6,0.003330489,0
2015-02-03 1:01,783,20.6,22.29,0,447.6666667,0.003338759,0
2015-02-03 1:02,784,20.55,22.29,0,448,0.003328425,0
2015-02-03 1:04,785,20.55,22.29,0,451,0.003328425,0
2015-02-03 1:05,786,20.6,22.29,0,451,0.003338759,0
2015-02-03 1:06,787,20.525,22.2675,0,451,0.003319896,0
2015-02-03 1:07,788,20.525,22.29,0,449.75,0.003323268,0
2015-02-03 1:08,789,20.52,22.29,0,453,0.003322238,0
2015-02-03 1:08,790,20.5,22.2675,0,453.5,0.003314751,0
2015-02-03 1:09,791,20.5,22.29,0,452.3333333,0.003318119,0
2015-02-03 1:11,792,20.525,22.29,0,452,0.003323268,0
2015-02-03 1:12,793,20.6,22.26,0,450.6666667,0.003334241,0
2015-02-03 1:13,794,20.5,22.2,0,449.5,0.00330465,0
2015-02-03 1:14,795,20.6,22.2225,0,449.75,0.003328594,0
2015-02-03 1:14,796,20.56,22.2,0,449,0.00331697,0
2015-02-03 1:15,797,20.6,22.2,0,451.3333333,0.003325206,0
2015-02-03 1:17,798,20.56666667,22.2,0,449,0.003318341,0
2015-02-03 1:18,799,20.56666667,22.2,0,448,0.003318341,0
2015-02-03 1:19,800,20.575,22.2,0,443.25,0.003320056,0
2015-02-03 1:20,801,20.55,22.245,0,446.5,0.003321669,0
2015-02-03 1:21,802,20.6,22.245,0,448.75,0.003331982,0
2015-02-03 1:21,803,20.6,22.2225,0,451,0.003328594,0
2015-02-03 1:23,804,20.6,22.2,0,451.5,0.003325206,0
2015-02-03 1:24,805,20.56666667,22.2,0,455,0.003318341,0
2015-02-03 1:25,806,20.6,22.2,0,451.6,0.003325206,0
2015-02-03 1:25,807,20.6,22.2,0,452.6666667,0.003325206,0
2015-02-03 1:27,808,20.6,22.14,0,448.2,0.003316171,0
2015-02-03 1:27,809,20.6,22.125,0,445.75,0.003313912,0
2015-02-03 1:28,810,20.6,22.1,0,446.6666667,0.003310148,0
2015-02-03 1:30,811,20.6,22.1,0,446.3333333,0.003310148,0
2015-02-03 1:31,812,20.6,22.125,0,444.75,0.003313912,0
2015-02-03 1:32,813,20.6,22.1,0,444.5,0.003310148,0
2015-02-03 1:33,814,20.58,22.14,0,446,0.003312062,0
2015-02-03 1:34,815,20.56666667,22.13333333,0,443.3333333,0.003308323,0
2015-02-03 1:34,816,20.6,22.1,0,447,0.003310148,0
2015-02-03 1:36,817,20.56666667,22.1,0,446,0.003303314,0
2015-02-03 1:37,818,20.6,22.15,0,445.25,0.003317677,0
2015-02-03 1:38,819,20.575,22.125,0,442,0.00330878,0
2015-02-03 1:38,820,20.575,22.1,0,443,0.003305022,0
2015-02-03 1:40,821,20.6,22.1,0,443,0.003310148,0
2015-02-03 1:40,822,20.6,22.1,0,446.3333333,0.003310148,0
2015-02-03 1:41,823,20.6,22.13333333,0,449,0.003315167,0
2015-02-03 1:43,824,20.6,22.125,0,445.25,0.003313912,0
2015-02-03 1:44,825,20.6,22.1,0,441.25,0.003310148,0
2015-02-03 1:45,826,20.575,22.175,0,441.75,0.003316298,0
2015-02-03 1:46,827,20.575,22.175,0,441.5,0.003316298,0
2015-02-03 1:46,828,20.6,22.13333333,0,445,0.003315167,0
2015-02-03 1:47,829,20.575,22.125,0,446,0.00330878,0
2015-02-03 1:49,830,20.55,22.2,0,442.5,0.003314914,0
2015-02-03 1:50,831,20.56666667,22.2,0,445,0.003318341,0
2015-02-03 1:51,832,20.525,22.2,0,443.5,0.003309778,0
2015-02-03 1:52,833,20.56,22.2,0,443,0.00331697,0
2015-02-03 1:53,834,20.6,22.2,0,444.3333333,0.003325206,0
2015-02-03 1:53,835,20.53333333,22.2,0,443.6666667,0.003311489,0
2015-02-03 1:54,836,20.58,22.2,0,443.4,0.003321086,0
2015-02-03 1:56,837,20.6,22.2,0,447,0.003325206,0
2015-02-03 1:57,838,20.6,22.2,0,446.25,0.003325206,0
2015-02-03 1:58,839,20.56,22.2,0,445.6,0.00331697,0
2015-02-03 1:59,840,20.55,22.2,0,448.5,0.003314914,0
2015-02-03 1:59,841,20.6,22.2,0,443.6666667,0.003325206,0
2015-02-03 2:00,842,20.58,22.2,0,444.4,0.003321086,0
2015-02-03 2:02,843,20.6,22.2,0,444.3333333,0.003325206,0
2015-02-03 2:03,844,20.575,22.2,0,443.5,0.003320056,0
2015-02-03 2:04,845,20.56666667,22.23,0,451,0.00332285,0
2015-02-03 2:05,846,20.575,22.2675,0,444.5,0.003330205,0
2015-02-03 2:06,847,20.6,22.2225,0,443,0.003328594,0
2015-02-03 2:06,848,20.53333333,22.2,0,445.6666667,0.003311489,0
2015-02-03 2:08,849,20.56,22.2,0,447.8,0.00331697,0
2015-02-03 2:09,850,20.6,22.2,0,445,0.003325206,0
2015-02-03 2:10,851,20.575,22.2,0,442.5,0.003320056,0
2015-02-03 2:10,852,20.525,22.245,0,446.75,0.003316523,0
2015-02-03 2:12,853,20.525,22.2675,0,442.75,0.003319896,0
2015-02-03 2:12,854,20.5,22.29,0,441.3333333,0.003318119,0
2015-02-03 2:13,855,20.525,22.29,0,443.75,0.003323268,0
2015-02-03 2:15,856,20.5,22.29,0,441.25,0.003318119,0
2015-02-03 2:16,857,20.5,22.29,0,440.25,0.003318119,0
2015-02-03 2:17,858,20.5,22.29,0,441.5,0.003318119,0
2015-02-03 2:18,859,20.5,22.29,0,439.3333333,0.003318119,0
2015-02-03 2:19,860,20.5,22.29,0,439,0.003318119,0
2015-02-03 2:19,861,20.5,22.29,0,445.3333333,0.003318119,0
2015-02-03 2:21,862,20.5,22.29,0,443.5,0.003318119,0
2015-02-03 2:22,863,20.5,22.29,0,439.8,0.003318119,0
2015-02-03 2:23,864,20.5,22.29,0,438.25,0.003318119,0
2015-02-03 2:23,865,20.5,22.29,0,443,0.003318119,0
2015-02-03 2:25,866,20.5,22.29,0,440.75,0.003318119,0
2015-02-03 2:25,867,20.5,22.29,0,438.2,0.003318119,0
2015-02-03 2:26,868,20.5,22.29,0,441.3333333,0.003318119,0
2015-02-03 2:28,869,20.5,22.29,0,438.25,0.003318119,0
2015-02-03 2:29,870,20.5,22.29,0,436.5,0.003318119,0
2015-02-03 2:30,871,20.5,22.29,0,439.3333333,0.003318119,0
2015-02-03 2:31,872,20.5,22.29,0,439.75,0.003318119,0
2015-02-03 2:31,873,20.5,22.29,0,439.75,0.003318119,0
2015-02-03 2:32,874,20.5,22.29,0,441.1666667,0.003318119,0
2015-02-03 2:34,875,20.5,22.29,0,441.6666667,0.003318119,0
2015-02-03 2:35,876,20.5,22.29,0,438.5,0.003318119,0
2015-02-03 2:36,877,20.5,22.29,0,439.75,0.003318119,0
2015-02-03 2:37,878,20.5,22.29,0,438.2,0.003318119,0
2015-02-03 2:38,879,20.5,22.29,0,438.6666667,0.003318119,0
2015-02-03 2:38,880,20.5,22.315,0,442,0.00332186,0
2015-02-03 2:39,881,20.5,22.39,0,447.75,0.003333084,0
2015-02-03 2:41,882,20.5,22.35666667,0,442.3333333,0.003328096,0
2015-02-03 2:42,883,20.5,22.365,0,442.25,0.003329343,0
2015-02-03 2:43,884,20.5,22.39,0,445.75,0.003333084,0
2015-02-03 2:44,885,20.5,22.365,0,441.5,0.003329343,0
2015-02-03 2:44,886,20.5,22.39,0,437.25,0.003333084,0
2015-02-03 2:45,887,20.5,22.39,0,439,0.003333084,0
2015-02-03 2:47,888,20.5,22.29,0,436.5,0.003318119,0
2015-02-03 2:48,889,20.5,22.32333333,0,432.5,0.003323107,0
2015-02-03 2:49,890,20.5,22.315,0,427.5,0.00332186,0
2015-02-03 2:50,891,20.5,22.315,0,437.5,0.00332186,0
2015-02-03 2:51,892,20.5,22.35666667,0,436.6666667,0.003328096,0
2015-02-03 2:51,893,20.5,22.39,0,435,0.003333084,0
2015-02-03 2:53,894,20.5,22.39,0,437,0.003333084,0
2015-02-03 2:54,895,20.5,22.39,0,438.6666667,0.003333084,0
2015-02-03 2:55,896,20.5,22.39,0,440.5,0.003333084,0
2015-02-03 2:55,897,20.5,22.34,0,442.75,0.003325601,0
2015-02-03 2:57,898,20.5,22.37,0,438,0.003330091,0
2015-02-03 2:57,899,20.5,22.39,0,436.25,0.003333084,0
2015-02-03 2:58,900,20.46333333,22.35666667,0,441.3333333,0.003320533,0
2015-02-03 3:00,901,20.5,22.39,0,441,0.003333084,0
2015-02-03 3:01,902,20.5,22.315,0,437,0.00332186,0
2015-02-03 3:02,903,20.5,22.37,0,435.2,0.003330091,0
2015-02-03 3:03,904,20.5,22.35666667,0,433.3333333,0.003328096,0
2015-02-03 3:04,905,20.5,22.39,0,435,0.003333084,0
2015-02-03 3:04,906,20.5,22.34,0,433.8,0.003325601,0
2015-02-03 3:06,907,20.5,22.39,0,435.3333333,0.003333084,0
2015-02-03 3:07,908,20.5,22.39,0,437.25,0.003333084,0
2015-02-03 3:08,909,20.5,22.39,0,434.4,0.003333084,0
2015-02-03 3:08,910,20.5,22.39,0,431.75,0.003333084,0
2015-02-03 3:10,911,20.5,22.39,0,437.3333333,0.003333084,0
2015-02-03 3:10,912,20.5,22.39,0,439.6666667,0.003333084,0
2015-02-03 3:11,913,20.478,22.37,0,435.6,0.003325549,0
2015-02-03 3:13,914,20.456,22.35,0,433,0.003318027,0
2015-02-03 3:14,915,20.478,22.392,0,432.6,0.003328837,0
2015-02-03 3:15,916,20.5,22.39,0,435.75,0.003333084,0
2015-02-03 3:16,917,20.42666667,22.32333333,0,436,0.00330802,0
2015-02-03 3:16,918,20.5,22.39,0,434.5,0.003333084,0
2015-02-03 3:17,919,20.478,22.392,0,435.4,0.003328837,0
2015-02-03 3:19,920,20.42666667,22.32333333,0,437.3333333,0.00330802,0
2015-02-03 3:20,921,20.4175,22.3925,0,430.75,0.003316436,0
2015-02-03 3:21,922,20.456,22.414,0,439.2,0.003327579,0
2015-02-03 3:22,923,20.4725,22.39,0,441.5,0.003327402,0
2015-02-03 3:23,924,20.46333333,22.39333333,0,445.6666667,0.003326008,0
2015-02-03 3:23,925,20.5,22.39,0,443.25,0.003333084,0
